2025-05-15T20:05:53.363495,minimax,0.12476778030395508,0,medium,1
2025-05-15T20:05:57.183758,deepseek,4.817235946655273,0,medium,1
2025-05-15T20:05:58.261608,minimax,0.10327911376953125,0,medium,1
2025-05-15T20:06:52.321512,minimax,0.20670270919799805,0,medium,1
2025-05-15T20:06:57.771448,minimax,0.0010030269622802734,0,medium,1
2025-05-15T20:08:27.878665,minimax,0.24812102317810059,0,medium,1
2025-05-15T20:22:43.883635,deepseek,3.6001648902893066,0,medium,1
2025-05-15T20:22:43.998623,minimax,0.18021655082702637,0,medium,1
2025-05-15T20:22:50.143708,minimax,0.22448062896728516,0,medium,1
2025-05-15T20:22:55.923923,minimax,0.1479625701904297,0,medium,1
2025-05-15T20:25:50.283875,minimax,0.11461591720581055,0,medium,1
2025-05-15T20:25:54.145209,deepseek,3.637749195098877,0,medium,1
2025-05-15T20:27:00.304859,deepseek,6.950657844543457,0,medium,1
2025-05-15T20:27:02.454843,deepseek,4.641458034515381,0,medium,1
2025-05-15T20:27:16.301584,deepseek,5.195385456085205,0,medium,1
2025-05-15T20:28:07.848765,deepseek,3.977874994277954,0,medium,1
2025-05-15T20:28:46.477358,deepseek,5.422011375427246,0,medium,1
2025-05-15T20:29:08.409377,minimax,0.1798408031463623,0,medium,1
2025-05-15T20:29:12.419267,minimax,0.19986915588378906,0,medium,1
2025-05-15T20:29:15.710591,minimax,0.0,0,medium,1
2025-05-15T20:29:26.926645,deepseek,4.281263828277588,0,medium,1
2025-05-15T20:29:37.179564,deepseek,5.411164045333862,0,medium,1
2025-05-15T20:29:47.375343,deepseek,4.627377033233643,0,medium,1
2025-05-16T12:10:46.749799,deepseek,3.7316482067108154,0,medium,1
2025-05-16T12:10:47.989993,minimax,0.16594290733337402,0,medium,1
2025-05-16T12:11:20.366704,minimax,0.3168613910675049,0,hard,1
2025-05-16T12:11:39.364614,deepseek,3.613898515701294,0,medium,1
2025-05-16T12:16:25.510510,minimax,0.12526869773864746,0,medium,1
2025-05-16T12:16:31.290109,minimax,0.20811152458190918,0,medium,1
2025-05-16T12:16:34.755353,minimax,0.12534189224243164,0,medium,1
2025-05-16T12:16:40.055426,minimax,0.12008309364318848,0,medium,1
2025-05-16T12:16:46.567934,minimax,0.0,0,medium,1
2025-05-16T12:16:50.255755,minimax,0.16626596450805664,0,medium,1
2025-05-16T12:16:54.656842,minimax,0.3690528869628906,0,medium,1
2025-05-16T12:16:57.835748,minimax,0.24242162704467773,0,medium,1
2025-05-16T12:17:01.456522,minimax,0.0,1,medium,1
2025-05-16T12:17:17.295830,deepseek,4.1050145626068115,0,medium,1
2025-05-16T18:23:14.624584,deepseek,4.9420411586761475,0,medium,1
2025-05-16T18:23:33.639956,minimax,0.06489157676696777,0,medium,1
2025-05-16T18:23:38.912876,minimax,0.10047674179077148,0,medium,1
2025-05-16T18:23:42.044539,minimax,0.20554351806640625,0,medium,1
2025-05-16T18:23:49.615164,minimax,0.12995028495788574,0,medium,1
2025-05-16T18:23:57.589162,minimax,0.31610870361328125,0,medium,1
2025-05-16T18:24:01.319068,minimax,0.6240110397338867,0,medium,1
2025-05-16T18:24:06.467684,minimax,0.19209980964660645,0,medium,1
2025-05-16T18:24:10.767985,minimax,0.12082600593566895,0,medium,1
2025-05-16T18:40:42.909493,deepseek,4.119867563247681,0,medium,1
2025-05-16T18:47:47.868318,minimax,0.1879892349243164,0,medium,1
2025-05-16T18:48:09.470200,deepseek,4.826487064361572,0,medium,1
2025-05-16T18:48:35.006686,minimax,0.13799500465393066,0,medium,1
2025-05-16T18:48:37.961830,minimax,0.1849980354309082,0,medium,1
2025-05-16T18:48:40.900778,minimax,0.13297677040100098,0,medium,1
2025-05-16T18:48:44.163807,minimax,0.1979985237121582,0,medium,1
2025-05-16T18:48:48.609918,minimax,0.24099326133728027,0,medium,1
2025-05-16T18:48:53.031234,minimax,0.11899662017822266,0,medium,1
2025-05-16T18:49:04.477001,minimax,0.11700272560119629,0,medium,1
2025-05-16T18:49:09.422113,minimax,0.18263912200927734,0,medium,1
2025-05-16T18:49:15.156023,minimax,0.1869823932647705,0,medium,1
2025-05-16T18:49:22.571528,minimax,0.09399819374084473,0,medium,1
2025-05-16T20:09:22.838578,minimax,0.0010008811950683594,1,medium,1
2025-05-17T15:11:02.851199,deepseek,5.181361198425293,0,medium,1
2025-05-17T15:18:00.151209,minimax,0.13636064529418945,0,medium,1
2025-05-17T15:18:03.821323,minimax,0.22456002235412598,0,medium,1
2025-05-17T15:18:10.531246,minimax,0.13091683387756348,0,medium,1
2025-05-17T15:18:16.131509,minimax,0.15012598037719727,0,medium,1
2025-05-17T15:56:14.663971,deepseek,6.048266649246216,0,medium,1
2025-05-17T15:56:19.159507,minimax,0.6730055809020996,0,medium,1
2025-05-17T15:56:24.219939,minimax,0.8855750560760498,0,medium,1
2025-05-17T15:56:42.703517,minimax,0.39693117141723633,0,medium,1
2025-05-17T15:56:47.507492,minimax,0.40875816345214844,0,medium,1
2025-05-17T15:59:31.738840,deepseek,4.221657752990723,0,medium,1
2025-05-17T15:59:36.070707,minimax,0.21399879455566406,0,medium,1
2025-05-17T15:59:40.859472,minimax,0.486422061920166,0,medium,1
2025-05-17T15:59:44.656043,minimax,0.21097922325134277,0,medium,1
2025-05-17T15:59:48.816801,minimax,0.2904083728790283,0,medium,1
2025-05-17T15:59:54.278446,minimax,0.8780035972595215,0,medium,1
2025-05-17T16:00:01.549885,minimax,2.6558847427368164,0,medium,1
2025-05-17T16:00:09.621805,minimax,2.161508798599243,0,medium,1
2025-05-17T16:00:15.557105,minimax,1.0909533500671387,0,medium,1
2025-05-17T16:00:24.286049,minimax,1.8657069206237793,0,medium,1
2025-05-17T16:00:32.712838,minimax,1.7485573291778564,0,medium,1
2025-05-17T16:00:49.598069,minimax,1.655564546585083,0,medium,1
2025-05-17T16:00:55.673890,minimax,1.5907087326049805,0,medium,1
2025-05-17T16:01:04.271767,minimax,2.116608142852783,0,medium,1
2025-05-17T16:01:11.684091,minimax,1.1338281631469727,0,medium,1
2025-05-17T16:01:17.302225,minimax,0.0009999275207519531,1,medium,1
2025-05-17T16:01:44.483944,mcts,3.030733585357666,0,medium,1
2025-05-17T16:01:52.731261,mcts,3.005237340927124,0,medium,1
2025-05-17T16:02:14.171527,deepseek,3.947273015975952,0,medium,1
2025-05-17T16:02:37.217425,deepseek,4.449113130569458,0,medium,1
